iso3c,side_group,year,link_year_source,status3
NGA,Igbo/Ibo,1992,observed,excluded
NGA,Igbo/Ibo,1993,observed,excluded
NGA,Igbo/Ibo,1994,observed,excluded
NGA,Igbo/Ibo,1995,observed,excluded
NGA,Igbo/Ibo,1996,observed,excluded
NGA,Igbo/Ibo,1997,observed,excluded
NGA,Igbo/Ibo,1998,observed,excluded
NGA,Igbo/Ibo,1999,observed,included
NGA,Igbo/Ibo,2000,observed,included
NGA,Igbo/Ibo,2001,observed,included
NGA,Igbo/Ibo,2002,observed,included
NGA,Igbo/Ibo,2003,observed,included
NGA,Igbo/Ibo,2004,observed,included
NGA,Igbo/Ibo,2005,observed,included
NGA,Igbo/Ibo,2006,observed,included
NGA,Igbo/Ibo,2007,observed,included
NGA,Igbo/Ibo,2008,observed,included
NGA,Igbo/Ibo,2009,observed,included
NGA,Igbo/Ibo,2010,observed,included
NGA,Igbo/Ibo,2011,observed,included
NGA,Igbo/Ibo,2012,observed,included
NGA,Igbo/Ibo,2013,observed,included
NGA,Igbo/Ibo,2014,observed,included
NGA,Igbo/Ibo,2015,observed,included
NGA,Igbo/Ibo,2016,observed,included
NGA,Igbo/Ibo,2017,observed,included
NGA,Igbo/Ibo,2018,carry_forward,included
NGA,Igbo/Ibo,2019,carry_forward,included
NGA,Igbo/Ibo,2020,carry_forward,included
NGA,Igbo/Ibo,2021,carry_forward,included
NGA,Ijaw/ Izon,1960,observed,excluded
NGA,Ijaw/ Izon,1961,observed,excluded
NGA,Ijaw/ Izon,1962,observed,excluded
NGA,Ijaw/ Izon,1963,observed,excluded
NGA,Ijaw/ Izon,1964,observed,excluded
NGA,Ijaw/ Izon,1965,observed,excluded
NGA,Ijaw/ Izon,1966,observed,excluded
NGA,Ijaw/ Izon,1967,observed,excluded
NGA,Ijaw/ Izon,1968,observed,excluded
NGA,Ijaw/ Izon,1969,observed,excluded
NGA,Ijaw/ Izon,1970,observed,excluded
NGA,Ijaw/ Izon,1971,observed,included
NGA,Ijaw/ Izon,1972,observed,included
NGA,Ijaw/ Izon,1973,observed,included
NGA,Ijaw/ Izon,1974,observed,included
NGA,Ijaw/ Izon,1975,observed,included
NGA,Ijaw/ Izon,1976,observed,included
NGA,Ijaw/ Izon,1977,observed,included
NGA,Ijaw/ Izon,1978,observed,included
NGA,Ijaw/ Izon,1979,observed,excluded
NGA,Ijaw/ Izon,1980,observed,excluded
NGA,Ijaw/ Izon,1981,observed,excluded
NGA,Ijaw/ Izon,1982,observed,excluded
NGA,Ijaw/ Izon,1983,observed,excluded
NGA,Ijaw/ Izon,1984,observed,excluded
NGA,Ijaw/ Izon,1985,observed,excluded
NGA,Ijaw/ Izon,1986,observed,excluded
NGA,Ijaw/ Izon,1987,observed,excluded
NGA,Ijaw/ Izon,1988,observed,excluded
NGA,Ijaw/ Izon,1989,observed,excluded
NGA,Ijaw/ Izon,1990,observed,excluded
NGA,Ijaw/ Izon,1991,observed,excluded
NGA,Ijaw/ Izon,1992,observed,excluded
NGA,Ijaw/ Izon,1993,observed,excluded
NGA,Ijaw/ Izon,1994,observed,excluded
NGA,Ijaw/ Izon,1995,observed,excluded
NGA,Ijaw/ Izon,1996,observed,excluded
NGA,Ijaw/ Izon,1997,observed,excluded
NGA,Ijaw/ Izon,1998,observed,excluded
NGA,Ijaw/ Izon,1999,observed,excluded
NGA,Ijaw/ Izon,2000,observed,excluded
NGA,Ijaw/ Izon,2001,observed,excluded
NGA,Ijaw/ Izon,2002,observed,excluded
NGA,Ijaw/ Izon,2003,observed,excluded
NGA,Ijaw/ Izon,2004,observed,excluded
NGA,Ijaw/ Izon,2005,observed,excluded
NGA,Ijaw/ Izon,2006,observed,excluded
NGA,Ijaw/ Izon,2007,observed,excluded
NGA,Ijaw/ Izon,2008,observed,included
NGA,Ijaw/ Izon,2009,observed,included
NGA,Ijaw/ Izon,2010,observed,included
NGA,Ijaw/ Izon,2011,observed,included
NGA,Ijaw/ Izon,2012,observed,included
NGA,Ijaw/ Izon,2013,observed,included
NGA,Ijaw/ Izon,2014,observed,included
NGA,Ijaw/ Izon,2015,observed,included
NGA,Ijaw/ Izon,2016,observed,excluded
NGA,Ijaw/ Izon,2017,observed,excluded
NGA,Ijaw/ Izon,2018,carry_forward,excluded
NGA,Ijaw/ Izon,2019,carry_forward,excluded
NGA,Ijaw/ Izon,2020,carry_forward,excluded
NGA,Ijaw/ Izon,2021,carry_forward,excluded
NGA,Ijaw/Izon,1960,observed,excluded
NGA,Ijaw/Izon,1961,observed,excluded
NGA,Ijaw/Izon,1962,observed,excluded
NGA,Ijaw/Izon,1963,observed,excluded
NGA,Ijaw/Izon,1964,observed,excluded
NGA,Ijaw/Izon,1965,observed,excluded
NGA,Ijaw/Izon,1966,observed,excluded
NGA,Ijaw/Izon,1967,observed,excluded
NGA,Ijaw/Izon,1968,observed,excluded
NGA,Ijaw/Izon,1969,observed,excluded
NGA,Ijaw/Izon,1970,observed,excluded
NGA,Ijaw/Izon,1971,observed,included
NGA,Ijaw/Izon,1972,observed,included
NGA,Ijaw/Izon,1973,observed,included
NGA,Ijaw/Izon,1974,observed,included
NGA,Ijaw/Izon,1975,observed,included
NGA,Ijaw/Izon,1976,observed,included
NGA,Ijaw/Izon,1977,observed,included
NGA,Ijaw/Izon,1978,observed,included
NGA,Ijaw/Izon,1979,observed,excluded
NGA,Ijaw/Izon,1980,observed,excluded
NGA,Ijaw/Izon,1981,observed,excluded
NGA,Ijaw/Izon,1982,observed,excluded
NGA,Ijaw/Izon,1983,observed,excluded
NGA,Ijaw/Izon,1984,observed,excluded
NGA,Ijaw/Izon,1985,observed,excluded
NGA,Ijaw/Izon,1986,observed,excluded
NGA,Ijaw/Izon,1987,observed,excluded
NGA,Ijaw/Izon,1988,observed,excluded
NGA,Ijaw/Izon,1989,observed,excluded
NGA,Ijaw/Izon,1990,observed,excluded
NGA,Ijaw/Izon,1991,observed,excluded
NGA,Ijaw/Izon,1992,observed,excluded
NGA,Ijaw/Izon,1993,observed,excluded
NGA,Ijaw/Izon,1994,observed,excluded
NGA,Ijaw/Izon,1995,observed,excluded
NGA,Ijaw/Izon,1996,observed,excluded
NGA,Ijaw/Izon,1997,observed,excluded
NGA,Ijaw/Izon,1998,observed,excluded
NGA,Ijaw/Izon,1999,observed,excluded
NGA,Ijaw/Izon,2000,observed,excluded
NGA,Ijaw/Izon,2001,observed,excluded
NGA,Ijaw/Izon,2002,observed,excluded
NGA,Ijaw/Izon,2003,observed,excluded
NGA,Ijaw/Izon,2004,observed,excluded
NGA,Ijaw/Izon,2005,observed,excluded
NGA,Ijaw/Izon,2006,observed,excluded
NGA,Ijaw/Izon,2007,observed,excluded
NGA,Ijaw/Izon,2008,observed,included
NGA,Ijaw/Izon,2009,observed,included
NGA,Ijaw/Izon,2010,observed,included
NGA,Ijaw/Izon,2011,observed,included
NGA,Ijaw/Izon,2012,observed,included
NGA,Ijaw/Izon,2013,observed,included
NGA,Ijaw/Izon,2014,observed,included
NGA,Ijaw/Izon,2015,observed,included
NGA,Ijaw/Izon,2016,observed,excluded
NGA,Ijaw/Izon,2017,observed,excluded
NGA,Ijaw/Izon,2018,carry_forward,excluded
NGA,Ijaw/Izon,2019,carry_forward,excluded
NGA,Ijaw/Izon,2020,carry_forward,excluded
NGA,Ijaw/Izon,2021,carry_forward,excluded
NGA,Ogoni,1960,observed,excluded
NGA,Ogoni,1961,observed,excluded
NGA,Ogoni,1962,observed,excluded
NGA,Ogoni,1963,observed,excluded
NGA,Ogoni,1964,observed,excluded
NGA,Ogoni,1965,observed,excluded
NGA,Ogoni,1966,observed,excluded
NGA,Ogoni,1967,observed,excluded
NGA,Ogoni,1968,observed,excluded
NGA,Ogoni,1969,observed,excluded
NGA,Ogoni,1970,observed,excluded
NGA,Ogoni,1971,observed,excluded
NGA,Ogoni,1972,observed,excluded
NGA,Ogoni,1973,observed,excluded
NGA,Ogoni,1974,observed,excluded
NGA,Ogoni,1975,observed,excluded
NGA,Ogoni,1976,observed,excluded
NGA,Ogoni,1977,observed,excluded
NGA,Ogoni,1978,observed,excluded
NGA,Ogoni,1979,observed,excluded
NGA,Ogoni,1980,observed,excluded
NGA,Ogoni,1981,observed,excluded
NGA,Ogoni,1982,observed,excluded
NGA,Ogoni,1983,observed,excluded
NGA,Ogoni,1984,observed,excluded
NGA,Ogoni,1985,observed,excluded
NGA,Ogoni,1986,observed,excluded
NGA,Ogoni,1987,observed,excluded
NGA,Ogoni,1988,observed,excluded
NGA,Ogoni,1989,observed,excluded
NGA,Ogoni,1990,observed,excluded
NGA,Ogoni,1991,observed,excluded
NGA,Ogoni,1992,observed,excluded
NGA,Ogoni,1993,observed,excluded
NGA,Ogoni,1994,observed,excluded
NGA,Ogoni,1995,observed,excluded
NGA,Ogoni,1996,observed,excluded
NGA,Ogoni,1997,observed,excluded
NGA,Ogoni,1998,observed,excluded
NGA,Ogoni,1999,observed,excluded
NGA,Ogoni,2000,observed,excluded
NGA,Ogoni,2001,observed,excluded
NGA,Ogoni,2002,observed,excluded
NGA,Ogoni,2003,observed,excluded
NGA,Ogoni,2004,observed,excluded
NGA,Ogoni,2005,observed,excluded
NGA,Ogoni,2006,observed,excluded
NGA,Ogoni,2007,observed,excluded
NGA,Ogoni,2008,observed,excluded
NGA,Ogoni,2009,observed,excluded
NGA,Ogoni,2010,observed,excluded
NGA,Ogoni,2011,observed,excluded
NGA,Ogoni,2012,observed,excluded
NGA,Ogoni,2013,observed,excluded
NGA,Ogoni,2014,observed,excluded
NGA,Ogoni,2015,observed,excluded
NGA,Ogoni,2016,observed,excluded
NGA,Ogoni,2017,observed,excluded
NGA,Ogoni,2018,carry_forward,excluded
NGA,Ogoni,2019,carry_forward,excluded
NGA,Ogoni,2020,carry_forward,excluded
NGA,Ogoni,2021,carry_forward,excluded
NGA,Tiv,1960,observed,excluded
NGA,Tiv,1961,observed,excluded
NGA,Tiv,1962,observed,excluded
NGA,Tiv,1963,observed,excluded
NGA,Tiv,1964,observed,excluded
NGA,Tiv,1965,observed,excluded
NGA,Tiv,1966,observed,excluded
NGA,Tiv,1967,observed,excluded
NGA,Tiv,1968,observed,excluded
NGA,Tiv,1969,observed,excluded
NGA,Tiv,1970,observed,excluded
NGA,Tiv,1971,observed,included
NGA,Tiv,1972,observed,included
NGA,Tiv,1973,observed,included
NGA,Tiv,1974,observed,included
NGA,Tiv,1975,observed,included
NGA,Tiv,1976,observed,included
NGA,Tiv,1977,observed,included
NGA,Tiv,1978,observed,included
NGA,Tiv,1979,observed,excluded
NGA,Tiv,1980,observed,excluded
NGA,Tiv,1981,observed,excluded
NGA,Tiv,1982,observed,excluded
NGA,Tiv,1983,observed,excluded
NGA,Tiv,1984,observed,excluded
NGA,Tiv,1985,observed,excluded
NGA,Tiv,1986,observed,excluded
NGA,Tiv,1987,observed,excluded
NGA,Tiv,1988,observed,excluded
NGA,Tiv,1989,observed,excluded
NGA,Tiv,1990,observed,excluded
NGA,Tiv,1991,observed,excluded
NGA,Tiv,1992,observed,excluded
NGA,Tiv,1993,observed,excluded
NGA,Tiv,1994,observed,excluded
NGA,Tiv,1995,observed,excluded
NGA,Tiv,1996,observed,excluded
NGA,Tiv,1997,observed,excluded
NGA,Tiv,1998,observed,excluded
NGA,Tiv,1999,observed,excluded
NGA,Tiv,2000,observed,excluded
NGA,Tiv,2001,observed,excluded
NGA,Tiv,2002,observed,excluded
NGA,Tiv,2003,observed,excluded
NGA,Tiv,2004,observed,excluded
NGA,Tiv,2005,observed,excluded
NGA,Tiv,2006,observed,excluded
NGA,Tiv,2007,observed,excluded
NGA,Tiv,2008,observed,excluded
NGA,Tiv,2009,observed,excluded
NGA,Tiv,2010,observed,excluded
NGA,Tiv,2011,observed,excluded
NGA,Tiv,2012,observed,excluded
NGA,Tiv,2013,observed,excluded
NGA,Tiv,2014,observed,excluded
NGA,Tiv,2015,observed,excluded
NGA,Tiv,2016,observed,excluded
NGA,Tiv,2017,observed,excluded
NGA,Tiv,2018,carry_forward,excluded
NGA,Tiv,2019,carry_forward,excluded
NGA,Tiv,2020,carry_forward,excluded
NGA,Tiv,2021,carry_forward,excluded
NGA,Yoruba,1960,observed,excluded
NGA,Yoruba,1961,observed,excluded
NGA,Yoruba,1962,observed,excluded
NGA,Yoruba,1963,observed,excluded
NGA,Yoruba,1964,observed,excluded
NGA,Yoruba,1965,observed,excluded
NGA,Yoruba,1966,observed,excluded
NGA,Yoruba,1967,observed,included
NGA,Yoruba,1968,observed,included
NGA,Yoruba,1969,observed,included
NGA,Yoruba,1970,observed,included
NGA,Yoruba,1971,observed,included
NGA,Yoruba,1972,observed,included
NGA,Yoruba,1973,observed,included
NGA,Yoruba,1974,observed,included
NGA,Yoruba,1975,observed,included
NGA,Yoruba,1976,observed,included
NGA,Yoruba,1977,observed,included
NGA,Yoruba,1978,observed,included
NGA,Yoruba,1979,observed,excluded
NGA,Yoruba,1980,observed,excluded
NGA,Yoruba,1981,observed,excluded
NGA,Yoruba,1982,observed,excluded
NGA,Yoruba,1983,observed,excluded
NGA,Yoruba,1984,observed,excluded
NGA,Yoruba,1985,observed,excluded
NGA,Yoruba,1986,observed,excluded
NGA,Yoruba,1987,observed,excluded
NGA,Yoruba,1988,observed,excluded
NGA,Yoruba,1989,observed,excluded
NGA,Yoruba,1990,observed,excluded
NGA,Yoruba,1991,observed,excluded
NGA,Yoruba,1992,observed,excluded
NGA,Yoruba,1993,observed,excluded
NGA,Yoruba,1994,observed,excluded
NGA,Yoruba,1995,observed,excluded
NGA,Yoruba,1996,observed,excluded
NGA,Yoruba,1997,observed,excluded
NGA,Yoruba,1998,observed,excluded
NGA,Yoruba,1999,observed,included
NGA,Yoruba,2000,observed,included
NGA,Yoruba,2001,observed,included
NGA,Yoruba,2002,observed,included
NGA,Yoruba,2003,observed,included
NGA,Yoruba,2004,observed,included
NGA,Yoruba,2005,observed,included
NGA,Yoruba,2006,observed,included
NGA,Yoruba,2007,observed,included
NGA,Yoruba,2008,observed,included
NGA,Yoruba,2009,observed,included
NGA,Yoruba,2010,observed,included
NGA,Yoruba,2011,observed,included
NGA,Yoruba,2012,observed,included
NGA,Yoruba,2013,observed,included
NGA,Yoruba,2014,observed,included
NGA,Yoruba,2015,observed,included
NGA,Yoruba,2016,observed,included
NGA,Yoruba,2017,observed,included
NGA,Yoruba,2018,carry_forward,included
NGA,Yoruba,2019,carry_forward,included
NGA,Yoruba,2020,carry_forward,included
NGA,Yoruba,2021,carry_forward,included
SEN,Bambara,1960,observed,included
SEN,Bambara,1961,observed,included
SEN,Bambara,1962,observed,included
SEN,Bambara,1963,observed,included
SEN,Bambara,1964,observed,included
SEN,Bambara,1965,observed,included
SEN,Bambara,1966,observed,included
SEN,Bambara,1967,observed,included
SEN,Bambara,1968,observed,included
SEN,Bambara,1969,observed,included
SEN,Bambara,1970,observed,included
SEN,Bambara,1971,observed,included
SEN,Bambara,1972,observed,included
SEN,Bambara,1973,observed,included
SEN,Bambara,1974,observed,included
SEN,Bambara,1975,observed,included
SEN,Bambara,1976,observed,included
SEN,Bambara,1977,observed,included
SEN,Bambara,1978,observed,included
SEN,Bambara,1979,observed,included
SEN,Bambara,1980,observed,included
SEN,Bambara,1981,observed,included
SEN,Bambara,1982,observed,included
SEN,Bambara,1983,observed,included
SEN,Bambara,1984,observed,included
SEN,Bambara,1985,observed,included
SEN,Bambara,1986,observed,included
SEN,Bambara,1987,observed,included
SEN,Bambara,1988,observed,included
SEN,Bambara,1989,observed,included
SEN,Bambara,1990,observed,included
SEN,Bambara,1991,observed,included
SEN,Bambara,1992,observed,included
SEN,Bambara,1993,observed,included
SEN,Bambara,1994,observed,included
SEN,Bambara,1995,observed,included
SEN,Bambara,1996,observed,included
SEN,Bambara,1997,observed,included
SEN,Bambara,1998,observed,included
SEN,Bambara,1999,observed,included
SEN,Bambara,2000,observed,included
SEN,Bambara,2001,observed,included
SEN,Bambara,2002,observed,included
SEN,Bambara,2003,observed,included
SEN,Bambara,2004,observed,included
SEN,Bambara,2005,observed,included
SEN,Bambara,2006,observed,included
SEN,Bambara,2007,observed,included
SEN,Bambara,2008,observed,included
SEN,Bambara,2009,observed,included
SEN,Bambara,2010,observed,included
SEN,Bambara,2011,observed,included
SEN,Bambara,2012,observed,included
SEN,Bambara,2013,observed,included
SEN,Bambara,2014,observed,included
SEN,Bambara,2015,observed,included
SEN,Bambara,2016,observed,included
SEN,Bambara,2017,observed,included
SEN,Bambara,2018,carry_forward,included
SEN,Bambara,2019,carry_forward,included
SEN,Bambara,2020,carry_forward,included
SEN,Bambara,2021,carry_forward,included
SEN,Diola,1960,observed,included
SEN,Diola,1961,observed,included
SEN,Diola,1962,observed,included
SEN,Diola,1963,observed,included
SEN,Diola,1964,observed,included
SEN,Diola,1965,observed,included
SEN,Diola,1966,observed,included
SEN,Diola,1967,observed,included
SEN,Diola,1968,observed,included
SEN,Diola,1969,observed,included
SEN,Diola,1970,observed,included
SEN,Diola,1971,observed,included
SEN,Diola,1972,observed,included
SEN,Diola,1973,observed,included
SEN,Diola,1974,observed,included
SEN,Diola,1975,observed,included
SEN,Diola,1976,observed,included
SEN,Diola,1977,observed,included
SEN,Diola,1978,observed,included
SEN,Diola,1979,observed,included
SEN,Diola,1980,observed,included
SEN,Diola,1981,observed,included
SEN,Diola,1982,observed,included
SEN,Diola,1983,observed,included
SEN,Diola,1984,observed,included
SEN,Diola,1985,observed,included
SEN,Diola,1986,observed,included
SEN,Diola,1987,observed,included
SEN,Diola,1988,observed,included
SEN,Diola,1989,observed,included
SEN,Diola,1990,observed,included
SEN,Diola,1991,observed,included
SEN,Diola,1992,observed,included
SEN,Diola,1993,observed,included
SEN,Diola,1994,observed,included
SEN,Diola,1995,observed,included
SEN,Diola,1996,observed,included
SEN,Diola,1997,observed,included
SEN,Diola,1998,observed,included
SEN,Diola,1999,observed,included
SEN,Diola,2000,observed,included
SEN,Diola,2001,observed,included
SEN,Diola,2002,observed,included
SEN,Diola,2003,observed,included
SEN,Diola,2004,observed,included
SEN,Diola,2005,observed,included
SEN,Diola,2006,observed,included
SEN,Diola,2007,observed,included
SEN,Diola,2008,observed,included
SEN,Diola,2009,observed,included
SEN,Diola,2010,observed,included
SEN,Diola,2011,observed,included
SEN,Diola,2012,observed,included
SEN,Diola,2013,observed,included
SEN,Diola,2014,observed,included
SEN,Diola,2015,observed,included
SEN,Diola,2016,observed,included
SEN,Diola,2017,observed,included
SEN,Diola,2018,carry_forward,included
SEN,Diola,2019,carry_forward,included
SEN,Diola,2020,carry_forward,included
SEN,Diola,2021,carry_forward,included
SEN,Mandingue,1960,observed,included
SEN,Mandingue,1961,observed,included
SEN,Mandingue,1962,observed,included
SEN,Mandingue,1963,observed,included
SEN,Mandingue,1964,observed,included
SEN,Mandingue,1965,observed,included
SEN,Mandingue,1966,observed,included
SEN,Mandingue,1967,observed,included
SEN,Mandingue,1968,observed,included
SEN,Mandingue,1969,observed,included
SEN,Mandingue,1970,observed,included
SEN,Mandingue,1971,observed,included
SEN,Mandingue,1972,observed,included
SEN,Mandingue,1973,observed,included
SEN,Mandingue,1974,observed,included
SEN,Mandingue,1975,observed,included
SEN,Mandingue,1976,observed,included
SEN,Mandingue,1977,observed,included
SEN,Mandingue,1978,observed,included
SEN,Mandingue,1979,observed,included
SEN,Mandingue,1980,observed,included
SEN,Mandingue,1981,observed,included
SEN,Mandingue,1982,observed,included
SEN,Mandingue,1983,observed,included
SEN,Mandingue,1984,observed,included
SEN,Mandingue,1985,observed,included
SEN,Mandingue,1986,observed,included
SEN,Mandingue,1987,observed,included
SEN,Mandingue,1988,observed,included
SEN,Mandingue,1989,observed,included
SEN,Mandingue,1990,observed,included
SEN,Mandingue,1991,observed,included
SEN,Mandingue,1992,observed,included
SEN,Mandingue,1993,observed,included
SEN,Mandingue,1994,observed,included
SEN,Mandingue,1995,observed,included
SEN,Mandingue,1996,observed,included
SEN,Mandingue,1997,observed,included
SEN,Mandingue,1998,observed,included
SEN,Mandingue,1999,observed,included
SEN,Mandingue,2000,observed,included
SEN,Mandingue,2001,observed,included
SEN,Mandingue,2002,observed,included
SEN,Mandingue,2003,observed,included
SEN,Mandingue,2004,observed,included
SEN,Mandingue,2005,observed,included
SEN,Mandingue,2006,observed,included
SEN,Mandingue,2007,observed,included
SEN,Mandingue,2008,observed,included
SEN,Mandingue,2009,observed,included
SEN,Mandingue,2010,observed,included
SEN,Mandingue,2011,observed,included
SEN,Mandingue,2012,observed,included
SEN,Mandingue,2013,observed,included
SEN,Mandingue,2014,observed,included
SEN,Mandingue,2015,observed,included
SEN,Mandingue,2016,observed,included
SEN,Mandingue,2017,observed,included
SEN,Mandingue,2018,carry_forward,included
SEN,Mandingue,2019,carry_forward,included
SEN,Mandingue,2020,carry_forward,included
SEN,Mandingue,2021,carry_forward,included
SEN,Mandingue /Soce/Malnk,1960,observed,included
SEN,Mandingue /Soce/Malnk,1961,observed,included
SEN,Mandingue /Soce/Malnk,1962,observed,included
SEN,Mandingue /Soce/Malnk,1963,observed,included
SEN,Mandingue /Soce/Malnk,1964,observed,included
SEN,Mandingue /Soce/Malnk,1965,observed,included
SEN,Mandingue /Soce/Malnk,1966,observed,included
SEN,Mandingue /Soce/Malnk,1967,observed,included
SEN,Mandingue /Soce/Malnk,1968,observed,included
SEN,Mandingue /Soce/Malnk,1969,observed,included
SEN,Mandingue /Soce/Malnk,1970,observed,included
SEN,Mandingue /Soce/Malnk,1971,observed,included
SEN,Mandingue /Soce/Malnk,1972,observed,included
SEN,Mandingue /Soce/Malnk,1973,observed,included
SEN,Mandingue /Soce/Malnk,1974,observed,included
SEN,Mandingue /Soce/Malnk,1975,observed,included
SEN,Mandingue /Soce/Malnk,1976,observed,included
SEN,Mandingue /Soce/Malnk,1977,observed,included
SEN,Mandingue /Soce/Malnk,1978,observed,included
SEN,Mandingue /Soce/Malnk,1979,observed,included
SEN,Mandingue /Soce/Malnk,1980,observed,included
SEN,Mandingue /Soce/Malnk,1981,observed,included
SEN,Mandingue /Soce/Malnk,1982,observed,included
SEN,Mandingue /Soce/Malnk,1983,observed,included
SEN,Mandingue /Soce/Malnk,1984,observed,included
SEN,Mandingue /Soce/Malnk,1985,observed,included
SEN,Mandingue /Soce/Malnk,1986,observed,included
SEN,Mandingue /Soce/Malnk,1987,observed,included
SEN,Mandingue /Soce/Malnk,1988,observed,included
SEN,Mandingue /Soce/Malnk,1989,observed,included
SEN,Mandingue /Soce/Malnk,1990,observed,included
SEN,Mandingue /Soce/Malnk,1991,observed,included
SEN,Mandingue /Soce/Malnk,1992,observed,included
SEN,Mandingue /Soce/Malnk,1993,observed,included
SEN,Mandingue /Soce/Malnk,1994,observed,included
SEN,Mandingue /Soce/Malnk,1995,observed,included
SEN,Mandingue /Soce/Malnk,1996,observed,included
SEN,Mandingue /Soce/Malnk,1997,observed,included
SEN,Mandingue /Soce/Malnk,1998,observed,included
SEN,Mandingue /Soce/Malnk,1999,observed,included
SEN,Mandingue /Soce/Malnk,2000,observed,included
SEN,Mandingue /Soce/Malnk,2001,observed,included
SEN,Mandingue /Soce/Malnk,2002,observed,included
SEN,Mandingue /Soce/Malnk,2003,observed,included
SEN,Mandingue /Soce/Malnk,2004,observed,included
SEN,Mandingue /Soce/Malnk,2005,observed,included
SEN,Mandingue /Soce/Malnk,2006,observed,included
SEN,Mandingue /Soce/Malnk,2007,observed,included
SEN,Mandingue /Soce/Malnk,2008,observed,included
SEN,Mandingue /Soce/Malnk,2009,observed,included
SEN,Mandingue /Soce/Malnk,2010,observed,included
SEN,Mandingue /Soce/Malnk,2011,observed,included
SEN,Mandingue /Soce/Malnk,2012,observed,included
SEN,Mandingue /Soce/Malnk,2013,observed,included
SEN,Mandingue /Soce/Malnk,2014,observed,included
SEN,Mandingue /Soce/Malnk,2015,observed,included
SEN,Mandingue /Soce/Malnk,2016,observed,included
SEN,Mandingue /Soce/Malnk,2017,observed,included
SEN,Mandingue /Soce/Malnk,2018,carry_forward,included
SEN,Mandingue /Soce/Malnk,2019,carry_forward,included
SEN,Mandingue /Soce/Malnk,2020,carry_forward,included
SEN,Mandingue /Soce/Malnk,2021,carry_forward,included
SEN,Mandingue/Soce,1960,observed,included
SEN,Mandingue/Soce,1961,observed,included
SEN,Mandingue/Soce,1962,observed,included
SEN,Mandingue/Soce,1963,observed,included
SEN,Mandingue/Soce,1964,observed,included
SEN,Mandingue/Soce,1965,observed,included
SEN,Mandingue/Soce,1966,observed,included
SEN,Mandingue/Soce,1967,observed,included
SEN,Mandingue/Soce,1968,observed,included
SEN,Mandingue/Soce,1969,observed,included
SEN,Mandingue/Soce,1970,observed,included
SEN,Mandingue/Soce,1971,observed,included
SEN,Mandingue/Soce,1972,observed,included
SEN,Mandingue/Soce,1973,observed,included
SEN,Mandingue/Soce,1974,observed,included
SEN,Mandingue/Soce,1975,observed,included
SEN,Mandingue/Soce,1976,observed,included
SEN,Mandingue/Soce,1977,observed,included
SEN,Mandingue/Soce,1978,observed,included
SEN,Mandingue/Soce,1979,observed,included
SEN,Mandingue/Soce,1980,observed,included
SEN,Mandingue/Soce,1981,observed,included
SEN,Mandingue/Soce,1982,observed,included
SEN,Mandingue/Soce,1983,observed,included
SEN,Mandingue/Soce,1984,observed,included
SEN,Mandingue/Soce,1985,observed,included
SEN,Mandingue/Soce,1986,observed,included
SEN,Mandingue/Soce,1987,observed,included
SEN,Mandingue/Soce,1988,observed,included
SEN,Mandingue/Soce,1989,observed,included
SEN,Mandingue/Soce,1990,observed,included
SEN,Mandingue/Soce,1991,observed,included
SEN,Mandingue/Soce,1992,observed,included
SEN,Mandingue/Soce,1993,observed,included
SEN,Mandingue/Soce,1994,observed,included
SEN,Mandingue/Soce,1995,observed,included
SEN,Mandingue/Soce,1996,observed,included
SEN,Mandingue/Soce,1997,observed,included
SEN,Mandingue/Soce,1998,observed,included
SEN,Mandingue/Soce,1999,observed,included
SEN,Mandingue/Soce,2000,observed,included
SEN,Mandingue/Soce,2001,observed,included
SEN,Mandingue/Soce,2002,observed,included
SEN,Mandingue/Soce,2003,observed,included
SEN,Mandingue/Soce,2004,observed,included
SEN,Mandingue/Soce,2005,observed,included
SEN,Mandingue/Soce,2006,observed,included
SEN,Mandingue/Soce,2007,observed,included
SEN,Mandingue/Soce,2008,observed,included
SEN,Mandingue/Soce,2009,observed,included
SEN,Mandingue/Soce,2010,observed,included
SEN,Mandingue/Soce,2011,observed,included
SEN,Mandingue/Soce,2012,observed,included
SEN,Mandingue/Soce,2013,observed,included
SEN,Mandingue/Soce,2014,observed,included
SEN,Mandingue/Soce,2015,observed,included
SEN,Mandingue/Soce,2016,observed,included
SEN,Mandingue/Soce,2017,observed,included
SEN,Mandingue/Soce,2018,carry_forward,included
SEN,Mandingue/Soce,2019,carry_forward,included
SEN,Mandingue/Soce,2020,carry_forward,included
SEN,Mandingue/Soce,2021,carry_forward,included
SEN,Mandingue/Soce/Malnk,1960,observed,included
SEN,Mandingue/Soce/Malnk,1961,observed,included
SEN,Mandingue/Soce/Malnk,1962,observed,included
SEN,Mandingue/Soce/Malnk,1963,observed,included
SEN,Mandingue/Soce/Malnk,1964,observed,included
SEN,Mandingue/Soce/Malnk,1965,observed,included
SEN,Mandingue/Soce/Malnk,1966,observed,included
SEN,Mandingue/Soce/Malnk,1967,observed,included
SEN,Mandingue/Soce/Malnk,1968,observed,included
SEN,Mandingue/Soce/Malnk,1969,observed,included
SEN,Mandingue/Soce/Malnk,1970,observed,included
SEN,Mandingue/Soce/Malnk,1971,observed,included
SEN,Mandingue/Soce/Malnk,1972,observed,included
SEN,Mandingue/Soce/Malnk,1973,observed,included
SEN,Mandingue/Soce/Malnk,1974,observed,included
